,index,country,year,population,gdp,co2,co2_growth_prct
495,2255,Argentina,1992,33568280.0,416679788544.0,121.231,3.17
496,2256,Argentina,1993,34027240.0,444780216320.0,117.777,-2.848
497,2257,Argentina,1994,34488696.0,472926748672.0,122.229,3.78
498,2258,Argentina,1995,34946116.0,461601013760.0,127.765,4.529
499,2259,Argentina,1996,35389360.0,489406464000.0,134.762,5.477
500,2260,Argentina,1997,35815968.0,531526418432.0,137.641,2.137
501,2261,Argentina,1998,36233196.0,554567008256.0,139.452,1.315
502,2262,Argentina,1999,36653032.0,538270564352.0,147.285,5.617
503,2263,Argentina,2000,37070772.0,536481038336.0,142.358,-3.345
504,2264,Argentina,2001,37480492.0,515221291008.0,134.004,-5.869
505,2265,Argentina,2002,37885024.0,461203406848.0,124.392,-7.173
506,2266,Argentina,2003,38278164.0,504301027328.0,134.631,8.231
507,2267,Argentina,2004,38668796.0,552377778176.0,157.043,16.647
508,2268,Argentina,2005,39070504.0,604065431552.0,161.434,2.796
509,2269,Argentina,2006,39476856.0,655699017728.0,174.609,8.161
510,2270,Argentina,2007,39876116.0,718084636672.0,174.246,-0.208
511,2271,Argentina,2008,40273768.0,750663630848.0,188.106,7.954
512,2272,Argentina,2009,40684344.0,709525635072.0,178.949,-4.868
513,2273,Argentina,2010,41100124.0,784986275840.0,186.733,4.35
514,2274,Argentina,2011,41520736.0,835970465792.0,190.274,1.896
515,2275,Argentina,2012,41952364.0,827404779520.0,191.292,0.535
516,2276,Argentina,2013,42388268.0,847305113600.0,189.538,-0.917
517,2277,Argentina,2014,42824064.0,825981468672.0,188.397,-0.602
518,2278,Argentina,2015,43257064.0,847854960640.0,191.744,1.777
519,2279,Argentina,2016,43668236.0,828372942848.0,189.92,-0.951
520,2280,Argentina,2017,44054616.0,850482233344.0,186.899,-1.591
521,2281,Argentina,2018,44413592.0,829373284352.0,180.599,-3.371
522,2282,Argentina,2019,44745516.0,,178.512,-1.156
523,2283,Argentina,2020,45036032.0,,169.263,-5.181
524,2284,Argentina,2021,45276788.0,,186.448,10.153
525,2419,Armenia,1980,3135123.0,28944150528.0,7.729,3.915
526,2420,Armenia,1981,3167876.0,30229903360.0,7.595,-1.738
527,2421,Armenia,1982,3202010.0,31572140032.0,7.739,1.904
528,2422,Armenia,1983,3238295.0,32260059136.0,7.855,1.497
529,2423,Armenia,1984,3272111.0,33825294336.0,7.929,0.946
530,2424,Armenia,1985,3300901.0,35371483136.0,8.545,7.758
531,2425,Armenia,1986,3327186.0,35568037888.0,8.138,-4.758
532,2426,Armenia,1987,3351374.0,33956640768.0,8.167,0.354
533,2427,Armenia,1988,3366840.0,32698726400.0,9.296,13.829
534,2428,Armenia,1989,3448188.0,35006066688.0,9.416,1.284
535,2429,Armenia,1990,3556544.0,32650115072.0,8.945,-5.0
536,2430,Armenia,1991,3617638.0,27959781376.0,7.272,-18.703
537,2431,Armenia,1992,3574558.0,15777784832.0,5.863,-19.376
538,2432,Armenia,1993,3457344.0,13153102848.0,2.575,-56.079
539,2433,Armenia,1994,3373715.0,13441652736.0,2.713,5.371
540,2434,Armenia,1995,3322788.0,14085538816.0,3.433,26.53
541,2435,Armenia,1996,3298903.0,14363169792.0,2.595,-24.401
542,2436,Armenia,1997,3271422.0,14402198528.0,3.269,25.961
543,2437,Armenia,1998,3240550.0,14841954304.0,3.397,3.914
544,2438,Armenia,1999,3206033.0,14850691072.0,3.05,-10.234
545,2439,Armenia,2000,3168525.0,15244832768.0,3.491,14.49
546,2440,Armenia,2001,3133138.0,16184125440.0,3.533,1.183
547,2441,Armenia,2002,3105040.0,18018121728.0,3.077,-12.905
548,2442,Armenia,2003,3084107.0,19928737792.0,3.456,12.31
549,2443,Armenia,2004,3065748.0,21350940672.0,3.691,6.819
550,2444,Armenia,2005,3047254.0,23626534912.0,4.376,18.557
551,2445,Armenia,2006,3026490.0,25937829888.0,4.402,0.581
552,2446,Armenia,2007,3004398.0,28610387968.0,5.1,15.872
553,2447,Armenia,2008,2983425.0,29672505344.0,5.575,9.305
554,2448,Armenia,2009,2964300.0,24704751616.0,4.363,-21.731
555,2449,Armenia,2010,2946296.0,24485627904.0,4.253,-2.534
556,2450,Armenia,2011,2928984.0,24860479488.0,4.969,16.839
557,2451,Armenia,2012,2914428.0,26635751424.0,5.748,15.685
558,2452,Armenia,2013,2901386.0,27513477120.0,5.535,-3.71
559,2453,Armenia,2014,2889937.0,28507138048.0,5.604,1.249
560,2454,Armenia,2015,2878598.0,29365307392.0,5.469,-2.405
561,2455,Armenia,2016,2865841.0,29426933760.0,5.203,-4.869
562,2456,Armenia,2017,2851929.0,31639250944.0,5.54,6.48
563,2457,Armenia,2018,2836563.0,33296515072.0,5.826,5.156
564,2458,Armenia,2019,2820604.0,,6.284,7.867
565,2459,Armenia,2020,2805610.0,,6.431,2.332
566,2460,Armenia,2021,2790971.0,,6.806,5.837
567,2515,Aruba,1980,62287.0,,0.585,2.912
568,2516,Aruba,1981,62634.0,,0.558,-4.75
569,2517,Aruba,1982,63131.0,,0.623,11.808
570,2518,Aruba,1983,63692.0,,0.32,-48.606
571,2519,Aruba,1984,64190.0,,0.8,149.713
572,2520,Aruba,1985,64493.0,,0.937,17.046
573,2521,Aruba,1986,64570.0,,0.18,-80.83
574,2522,Aruba,1987,64463.0,,0.447,148.98
575,2523,Aruba,1988,64356.0,,0.612,36.885
576,2524,Aruba,1989,64617.0,,0.649,5.988
577,2525,Aruba,1990,65734.0,,0.487,-24.859
578,2526,Aruba,1991,67879.0,,0.531,9.023
579,2527,Aruba,1992,70210.0,,0.539,1.379
580,2528,Aruba,1993,72374.0,,0.649,20.408
581,2529,Aruba,1994,74730.0,,0.66,1.695
582,2530,Aruba,1995,77070.0,,0.707,7.222
583,2531,Aruba,1996,79432.0,,0.725,2.591
584,2532,Aruba,1997,81872.0,,0.758,4.545
585,2533,Aruba,1998,84365.0,,0.806,6.28
586,2534,Aruba,1999,86877.0,,0.81,0.455
587,2535,Aruba,2000,89117.0,,2.378,193.665
588,2536,Aruba,2001,90702.0,,2.407,1.233
589,2537,Aruba,2002,91798.0,,2.437,1.218
590,2538,Aruba,2003,92713.0,,2.561,5.113
591,2539,Aruba,2004,93554.0,,2.616,2.146
592,2540,Aruba,2005,94495.0,,2.719,3.922
593,2541,Aruba,2006,95621.0,,2.715,-0.135
594,2542,Aruba,2007,96797.0,,2.821,3.914
595,2543,Aruba,2008,98006.0,,2.656,-5.844
596,2544,Aruba,2009,99223.0,,2.627,-1.103
597,2545,Aruba,2010,100354.0,,2.506,-4.603
598,2546,Aruba,2011,101304.0,,2.499,-0.292
599,2547,Aruba,2012,102126.0,,1.348,-46.041
600,2548,Aruba,2013,102891.0,,0.861,-36.141
601,2549,Aruba,2014,103607.0,,0.872,1.277
602,2550,Aruba,2015,104269.0,,0.898,2.941
603,2551,Aruba,2016,104890.0,,0.883,-1.633
604,2552,Aruba,2017,105454.0,,0.89,0.83
605,2553,Aruba,2018,105980.0,,0.872,-2.058
606,2554,Aruba,2019,106458.0,,0.912,4.622
607,2555,Aruba,2020,106597.0,,0.779,-14.62
608,2556,Aruba,2021,106543.0,,0.858,10.164
609,2787,Asia,1980,2635334410.0,,4395.949,-0.119
610,2788,Asia,1981,2687793098.0,,4369.496,-0.602
611,2789,Asia,1982,2742593626.0,,4519.137,3.425
612,2790,Asia,1983,2797881469.0,,4701.174,4.028
613,2791,Asia,1984,2853170213.0,,4975.358,5.832
614,2792,Asia,1985,2909856492.0,,5266.603,5.854
615,2793,Asia,1986,2968294733.0,,5492.772,4.294
616,2794,Asia,1987,3028624604.0,,5732.141,4.358
617,2795,Asia,1988,3089224548.0,,6194.507,8.066
618,2796,Asia,1989,3149702853.0,,6410.467,3.486
619,2797,Asia,1990,3210563750.0,,6611.225,3.132
620,2798,Asia,1991,3269054085.0,,7414.699,12.153
621,2799,Asia,1992,3324377494.0,,7256.959,-2.127
622,2800,Asia,1993,3378235529.0,,7589.25,4.579
623,2801,Asia,1994,3431170953.0,,7920.648,4.367
624,2802,Asia,1995,3483316665.0,,8241.792,4.055
625,2803,Asia,1996,3534544077.0,,8573.008,4.019
626,2804,Asia,1997,3585198287.0,,8687.989,1.341
627,2805,Asia,1998,3635442850.0,,8419.528,-3.09
628,2806,Asia,1999,3685232690.0,,8880.381,5.474
629,2807,Asia,2000,3735089775.0,,9300.388,4.73
630,2808,Asia,2001,3785215058.0,,9465.591,1.776
631,2809,Asia,2002,3834687401.0,,10011.79,5.77
632,2810,Asia,2003,3883310793.0,,10993.457,9.805
633,2811,Asia,2004,3931402529.0,,11682.397,6.267
634,2812,Asia,2005,3979329053.0,,12525.343,7.216
635,2813,Asia,2006,4027291741.0,,13367.104,6.72
636,2814,Asia,2007,4074998014.0,,14076.977,5.311
637,2815,Asia,2008,4122790915.0,,14820.116,5.279
638,2816,Asia,2009,4171339685.0,,15368.629,3.701
639,2817,Asia,2010,4220041467.0,,16536.73,7.601
640,2818,Asia,2011,4268479060.0,,17752.203,7.35
641,2819,Asia,2012,4317165429.0,,18466.895,4.026
642,2820,Asia,2013,4365286895.0,,18720.994,1.376
643,2821,Asia,2014,4412496398.0,,19068.562,1.857
644,2822,Asia,2015,4458250376.0,,19206.867,0.725
645,2823,Asia,2016,4502955714.0,,19303.904,0.505
646,2824,Asia,2017,4547095064.0,,19839.646,2.775
647,2825,Asia,2018,4588802751.0,,20437.713,3.015
648,2826,Asia,2019,4627738749.0,,20894.498,2.235
649,2827,Asia,2020,4663086623.0,,20689.746,-0.98
650,2828,Asia,2021,4693332132.0,,21688.988,4.83
651,2959,Asia (GCP),1980,,,3843.319,
652,2960,Asia (GCP),1981,,,3819.21,
653,2961,Asia (GCP),1982,,,3956.893,
654,2962,Asia (GCP),1983,,,4108.639,
655,2963,Asia (GCP),1984,,,4354.952,
656,2964,Asia (GCP),1985,,,4597.924,
657,2965,Asia (GCP),1986,,,4781.167,
658,2966,Asia (GCP),1987,,,5004.903,
659,2967,Asia (GCP),1988,,,5419.523,
660,2968,Asia (GCP),1989,,,5590.714,
661,2969,Asia (GCP),1990,,,5768.071,
662,2970,Asia (GCP),1991,,,6006.438,
663,2971,Asia (GCP),1992,,,6238.993,
664,2972,Asia (GCP),1993,,,6486.57,
665,2973,Asia (GCP),1994,,,6776.3,
666,2974,Asia (GCP),1995,,,7140.051,
667,2975,Asia (GCP),1996,,,7454.534,
668,2976,Asia (GCP),1997,,,7588.901,
669,2977,Asia (GCP),1998,,,7277.011,
670,2978,Asia (GCP),1999,,,7644.816,
671,2979,Asia (GCP),2000,,,7939.63,
672,2980,Asia (GCP),2001,,,8085.398,
673,2981,Asia (GCP),2002,,,8613.88,
674,2982,Asia (GCP),2003,,,9504.542,
675,2983,Asia (GCP),2004,,,10062.971,
676,2984,Asia (GCP),2005,,,10841.543,
677,2985,Asia (GCP),2006,,,11565.791,
678,2986,Asia (GCP),2007,,,12280.653,
679,2987,Asia (GCP),2008,,,12882.226,
680,2988,Asia (GCP),2009,,,13342.88,
681,2989,Asia (GCP),2010,,,14411.796,
682,2990,Asia (GCP),2011,,,15572.503,
683,2991,Asia (GCP),2012,,,16129.148,
684,2992,Asia (GCP),2013,,,16429.336,
685,2993,Asia (GCP),2014,,,16662.785,
686,2994,Asia (GCP),2015,,,16690.5,
687,2995,Asia (GCP),2016,,,16780.689,
688,2996,Asia (GCP),2017,,,17204.828,
689,2997,Asia (GCP),2018,,,17819.188,
690,2998,Asia (GCP),2019,,,18275.27,
691,2999,Asia (GCP),2020,,,18072.385,
692,3000,Asia (GCP),2021,,,18970.906,
693,3231,Asia (excl. China and India),1980,,,2609.742,0.404
694,3232,Asia (excl. China and India),1981,,,2578.041,-1.215
695,3233,Asia (excl. China and India),1982,,,2587.172,0.354
696,3234,Asia (excl. China and India),1983,,,2654.758,2.612
697,3235,Asia (excl. China and India),1984,,,2768.97,4.302
698,3236,Asia (excl. China and India),1985,,,2870.927,3.682
699,3237,Asia (excl. China and India),1986,,,2962.249,3.181
700,3238,Asia (excl. China and India),1987,,,3019.059,1.918
701,3239,Asia (excl. China and India),1988,,,3276.921,8.541
702,3240,Asia (excl. China and India),1989,,,3406.162,3.944
703,3241,Asia (excl. China and India),1990,,,3548.373,4.175
704,3242,Asia (excl. China and India),1991,,,4193.237,18.174
705,3243,Asia (excl. China and India),1992,,,3870.724,-7.691
706,3244,Asia (excl. China and India),1993,,,3990.299,3.089
707,3245,Asia (excl. China and India),1994,,,4104.377,2.859
708,3246,Asia (excl. China and India),1995,,,4122.434,0.44
709,3247,Asia (excl. China and India),1996,,,4244.573,2.963
710,3248,Asia (excl. China and India),1997,,,4318.886,1.751
711,3249,Asia (excl. China and India),1998,,,4182.121,-3.167
712,3250,Asia (excl. China and India),1999,,,4376.588,4.65
713,3251,Asia (excl. China and India),2000,,,4677.82,6.883
714,3252,Asia (excl. China and India),2001,,,4750.128,1.546
715,3253,Asia (excl. China and India),2002,,,4877.156,2.674
716,3254,Asia (excl. China and India),2003,,,5107.286,4.719
717,3255,Asia (excl. China and India),2004,,,5334.125,4.441
718,3256,Asia (excl. China and India),2005,,,5463.861,2.432
719,3257,Asia (excl. China and India),2006,,,5619.656,2.851
720,3258,Asia (excl. China and India),2007,,,5741.412,2.167
721,3259,Asia (excl. China and India),2008,,,5861.766,2.096
722,3260,Asia (excl. China and India),2009,,,5870.681,0.152
723,3261,Asia (excl. China and India),2010,,,6243.582,6.352
724,3262,Asia (excl. China and India),2011,,,6445.176,3.229
725,3263,Asia (excl. China and India),2012,,,6725.02,4.342
726,3264,Asia (excl. China and India),2013,,,6727.27,0.033
727,3265,Asia (excl. China and India),2014,,,6882.6,2.309
728,3266,Asia (excl. China and India),2015,,,7069.196,2.711
729,3267,Asia (excl. China and India),2016,,,7155.11,1.215
730,3268,Asia (excl. China and India),2017,,,7393.669,3.334
731,3269,Asia (excl. China and India),2018,,,7483.39,1.213
732,3270,Asia (excl. China and India),2019,,,7527.042,0.583
733,3271,Asia (excl. China and India),2020,,,7288.521,-3.169
734,3272,Asia (excl. China and India),2021,,,7506.934,2.997
735,3503,Australia,1980,14706329.0,335756460032.0,220.532,7.645
736,3504,Australia,1981,14930055.0,348726755328.0,230.133,4.354
737,3505,Australia,1982,15168446.0,348301459456.0,233.889,1.632
738,3506,Australia,1983,15383079.0,348353560576.0,224.786,-3.892
739,3507,Australia,1984,15579478.0,372379582464.0,236.362,5.15
740,3508,Australia,1985,15785685.0,391229276160.0,240.989,1.958
741,3509,Australia,1986,16012299.0,399344402432.0,239.723,-0.525
742,3510,Australia,1987,16259251.0,419094036480.0,255.851,6.728
743,3511,Australia,1988,16525901.0,437912797184.0,260.88,1.965
744,3512,Australia,1989,16796586.0,457176154112.0,277.487,6.366
745,3513,Australia,1990,17048002.0,464136601600.0,278.154,0.24
746,3514,Australia,1991,17271092.0,461003816960.0,279.529,0.494
747,3515,Australia,1992,17462500.0,477843226624.0,284.525,1.788
748,3516,Australia,1993,17631514.0,500840595456.0,288.871,1.527
749,3517,Australia,1994,17805506.0,527346171904.0,293.697,1.671
750,3518,Australia,1995,18003002.0,549172871168.0,305.003,3.85
751,3519,Australia,1996,18211850.0,574551425024.0,311.886,2.257
752,3520,Australia,1997,18410254.0,600621056000.0,320.283,2.692
753,3521,Australia,1998,18601666.0,634305052672.0,334.076,4.307
754,3522,Australia,1999,18800892.0,664206835712.0,343.489,2.818
755,3523,Australia,2000,19017968.0,691886620672.0,349.635,1.79
756,3524,Australia,2001,19248146.0,713625763840.0,357.132,2.144
757,3525,Australia,2002,19475842.0,746683498496.0,361.541,1.234
758,3526,Australia,2003,19699004.0,773868617728.0,369.28,2.14
759,3527,Australia,2004,19925060.0,809419735040.0,382.821,3.667
760,3528,Australia,2005,20171732.0,840554577920.0,386.154,0.871
761,3529,Australia,2006,20467032.0,868838998016.0,392.384,1.614
762,3530,Australia,2007,20830832.0,913875861504.0,399.625,1.845
763,3531,Australia,2008,21247876.0,942108901376.0,404.233,1.153
764,3532,Australia,2009,21660898.0,964937515008.0,407.065,0.701
765,3533,Australia,2010,22019166.0,994067742720.0,405.103,-0.482
766,3534,Australia,2011,22357032.0,1026035417088.0,403.829,-0.315
767,3535,Australia,2012,22729272.0,1064162361344.0,406.151,0.575
768,3536,Australia,2013,23111788.0,1087110184960.0,397.887,-2.035
769,3537,Australia,2014,23469578.0,1117472423936.0,393.953,-0.989
770,3538,Australia,2015,23820240.0,1145386827776.0,401.793,1.99
771,3539,Australia,2016,24195706.0,1176481300480.0,411.264,2.357
772,3540,Australia,2017,24590336.0,1205343092736.0,414.358,0.752
773,3541,Australia,2018,24979228.0,1238559621120.0,416.284,0.465
774,3542,Australia,2019,25357168.0,,416.357,0.017
775,3543,Australia,2020,25670052.0,,399.922,-3.947
776,3544,Australia,2021,25921094.0,,391.187,-2.184
777,3707,Austria,1980,7547564.0,165574164480.0,52.025,-15.16
778,3708,Austria,1981,7566318.0,165408178176.0,55.833,7.319
779,3709,Austria,1982,7571291.0,168565440512.0,53.565,-4.061
780,3710,Austria,1983,7559110.0,173293649920.0,51.668,-3.542
781,3711,Austria,1984,7558564.0,173865910272.0,54.214,4.927
782,3712,Austria,1985,7562114.0,177760567296.0,54.366,0.281
783,3713,Austria,1986,7567247.0,181932965888.0,53.729,-1.173
784,3714,Austria,1987,7572379.0,184993447936.0,57.374,6.785
785,3715,Austria,1988,7583766.0,190845943808.0,52.937,-7.733
786,3716,Austria,1989,7619393.0,198919356416.0,53.696,1.434
787,3717,Austria,1990,7678732.0,207979118592.0,62.145,15.735
788,3718,Austria,1991,7755640.0,215992565760.0,65.744,5.791
789,3719,Austria,1992,7840816.0,221400842240.0,60.244,-8.366
790,3720,Austria,1993,7905280.0,223463030784.0,60.671,0.708
791,3721,Austria,1994,7935366.0,229749260288.0,61.046,0.618
792,3722,Austria,1995,7947293.0,236824444928.0,64.023,4.877
793,3723,Austria,1996,7958043.0,243480772608.0,67.367,5.223
794,3724,Austria,1997,7967086.0,249847267328.0,67.264,-0.154
795,3725,Austria,1998,7975856.0,259776266240.0,66.898,-0.543
796,3726,Austria,1999,7991382.0,270186299392.0,65.651,-1.864
797,3727,Austria,2000,8010425.0,280410161152.0,66.15,0.76
798,3728,Austria,2001,8039633.0,285335945216.0,70.15,6.046
799,3729,Austria,2002,8078994.0,291225468928.0,71.954,2.572
800,3730,Austria,2003,8120105.0,294604374016.0,77.461,7.654
801,3731,Austria,2004,8171215.0,303786426368.0,77.678,0.281
802,3732,Austria,2005,8227034.0,311537598464.0,79.078,1.802
803,3733,Austria,2006,8267771.0,323263922176.0,76.806,-2.873
804,3734,Austria,2007,8294720.0,336315973632.0,74.107,-3.515
805,3735,Austria,2008,8321134.0,342890905600.0,73.482,-0.843
806,3736,Austria,2009,8342939.0,331192238080.0,67.299,-8.415
807,3737,Austria,2010,8362829.0,338927091712.0,72.006,6.995
808,3738,Austria,2011,8391201.0,349843128320.0,69.893,-2.935
809,3739,Austria,2012,8429641.0,352450904064.0,67.266,-3.759
810,3740,Austria,2013,8479542.0,352913752064.0,67.759,0.734
811,3741,Austria,2014,8546066.0,355364634624.0,64.16,-5.312
812,3742,Austria,2015,8642422.0,358988120064.0,66.349,3.412
813,3743,Austria,2016,8736491.0,364218286080.0,67.211,1.299
814,3744,Austria,2017,8797497.0,373237972992.0,69.593,3.544
815,3745,Austria,2018,8840518.0,382269456384.0,66.557,-4.362
816,3746,Austria,2019,8879939.0,,67.936,2.072
817,3747,Austria,2020,8907780.0,,62.037,-8.683
818,3748,Austria,2021,8922086.0,,64.626,4.172
819,3883,Azerbaijan,1980,6383063.0,44232130560.0,46.394,3.92
820,3884,Azerbaijan,1981,6472533.0,46966276096.0,45.54,-1.841
821,3885,Azerbaijan,1982,6567528.0,49876680704.0,46.402,1.894
822,3886,Azerbaijan,1983,6669009.0,51826909184.0,47.072,1.443
823,3887,Azerbaijan,1984,6777233.0,54999613440.0,47.499,0.908
824,3888,Azerbaijan,1985,6891144.0,57181876224.0,51.211,7.815
825,3889,Azerbaijan,1986,7009132.0,58704584704.0,53.334,4.146
826,3890,Azerbaijan,1987,7132688.0,61831430144.0,50.557,-5.208
827,3891,Azerbaijan,1988,7261150.0,65070243840.0,51.567,1.998
828,3892,Azerbaijan,1989,7348876.0,59803709440.0,51.56,-0.014
829,3893,Azerbaijan,1990,7427840.0,53235601408.0,51.326,-0.453
830,3894,Azerbaijan,1991,7538266.0,53426622464.0,49.957,-2.667
831,3895,Azerbaijan,1992,7643343.0,41795272704.0,56.174,12.445
832,3896,Azerbaijan,1993,7740112.0,32486443008.0,48.406,-13.829
833,3897,Azerbaijan,1994,7821889.0,26372110336.0,41.944,-13.35
834,3898,Azerbaijan,1995,7889335.0,23188279296.0,33.309,-20.586
835,3899,Azerbaijan,1996,7949107.0,24026394624.0,31.242,-6.206
836,3900,Azerbaijan,1997,8000068.0,26436927488.0,29.802,-4.609
837,3901,Azerbaijan,1998,8041100.0,28328464384.0,31.666,6.253
838,3902,Azerbaijan,1999,8101447.0,31898568704.0,28.57,-9.777
839,3903,Azerbaijan,2000,8190341.0,34255695872.0,29.506,3.278
840,3904,Azerbaijan,2001,8282030.0,36862193664.0,28.791,-2.423
841,3905,Azerbaijan,2002,8372128.0,40295239680.0,29.641,2.95
842,3906,Azerbaijan,2003,8462335.0,44994662400.0,30.624,3.316
843,3907,Azerbaijan,2004,8556168.0,50107478016.0,32.077,4.746
844,3908,Azerbaijan,2005,8656243.0,64019197952.0,34.286,6.888
845,3909,Azerbaijan,2006,8763353.0,87026458624.0,39.109,14.064
846,3910,Azerbaijan,2007,8878408.0,109944250368.0,30.459,-22.117
847,3911,Azerbaijan,2008,8999697.0,123129995264.0,35.45,16.385
848,3912,Azerbaijan,2009,9119630.0,136020254720.0,31.856,-10.136
849,3913,Azerbaijan,2010,9237203.0,144296296448.0,30.633,-3.841
850,3914,Azerbaijan,2011,9359018.0,145979441152.0,32.976,7.648
851,3915,Azerbaijan,2012,9485577.0,149144109056.0,32.773,-0.614
852,3916,Azerbaijan,2013,9614478.0,157789339648.0,33.555,2.386
853,3917,Azerbaijan,2014,9741879.0,162216067072.0,34.348,2.364
854,3918,Azerbaijan,2015,9863485.0,163997089792.0,34.683,0.974
855,3919,Azerbaijan,2016,9976254.0,157812359168.0,34.727,0.128
856,3920,Azerbaijan,2017,10071569.0,158055383040.0,34.607,-0.346
857,3921,Azerbaijan,2018,10152524.0,160426229760.0,34.576,-0.09
858,3922,Azerbaijan,2019,10232761.0,,37.738,9.145
859,3923,Azerbaijan,2020,10284952.0,,37.508,-0.609
860,3924,Azerbaijan,2021,10312992.0,,38.493,2.626
861,4055,Bahamas,1980,223761.0,,7.972,15.277
862,4056,Bahamas,1981,227971.0,,2.798,-64.897
863,4057,Bahamas,1982,232184.0,,2.258,-19.295
864,4058,Bahamas,1983,236595.0,,2.014,-10.809
865,4059,Bahamas,1984,241176.0,,1.854,-7.962
866,4060,Bahamas,1985,245945.0,,1.51,-18.577
867,4061,Bahamas,1986,250815.0,,1.411,-6.553
868,4062,Bahamas,1987,255626.0,,1.422,0.779
869,4063,Bahamas,1988,260458.0,,1.539,8.247
870,4064,Bahamas,1989,265505.0,,1.946,26.429
871,4065,Bahamas,1990,270690.0,,2.023,3.955
872,4066,Bahamas,1991,276072.0,,1.997,-1.268
873,4067,Bahamas,1992,281982.0,,1.869,-6.422
874,4068,Bahamas,1993,288172.0,,1.744,-6.667
875,4069,Bahamas,1994,294006.0,,1.77,1.471
876,4070,Bahamas,1995,299567.0,,1.839,3.934
877,4071,Bahamas,1996,304944.0,,1.814,-1.394
878,4072,Bahamas,1997,310183.0,,1.608,-11.313
879,4073,Bahamas,1998,315410.0,,1.99,23.69
880,4074,Bahamas,1999,320282.0,,2.034,2.21
881,4075,Bahamas,2000,325033.0,,2.026,-0.36
882,4076,Bahamas,2001,329639.0,,1.946,-3.978
883,4077,Bahamas,2002,334015.0,,2.037,4.708
884,4078,Bahamas,2003,338505.0,,2.07,1.619
885,4079,Bahamas,2004,343097.0,,2.048,-1.062
886,4080,Bahamas,2005,347815.0,,1.905,-6.977
887,4081,Bahamas,2006,352672.0,,1.854,-2.692
888,4082,Bahamas,2007,357678.0,,1.872,0.988
889,4083,Bahamas,2008,362807.0,,1.916,2.348
890,4084,Bahamas,2009,368064.0,,1.949,1.721
